Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	UniqueCarrier	FlightNum	TailNum	Origin	Dest	Distance	TaxiIn	!IsArrDelayed-yes	!IsArrDelayed-no
2004	4	27	2	1515.0	1520	US	217	1.78985436419	PVD	PHL	238.0	4.0	0.0	1.0
2006	4	27	4	1344.0	1344	YV	7285	1.78985436419	MDW	IAD	577.0	7.0	0.0	1.0
2000	3	3	5	2044.0	2044	AA	1900	1.78985436419	ORD	RDU	647.0	4.0	1.0	0.0
1988	6	22	3	640.0	640	AA	804	1.78985436419	LBB	DFW	282.0	6.53945398261	1.0	0.0
2000	11	14	2	655.0	700	US	2602	1.78985436419	BOS	TPA	1185.0	2.0	1.0	0.0
2008	10	4	6	1647.0	1601	UA	659	1.78985436419	IND	ORD	177.0	8.0	1.0	0.0
2001	3	5	1	1732.0	1740	NW	1545	1.78985436419	DCA	MSP	931.0	5.0	0.0	1.0
1998	8	8	6	1340.0	1325	WN	1281	1.78985436419	MCO	MSY	550.0	3.0	1.0	0.0
2000	9	26	2	1840.0	1840	WN	524	1.78985436419	MDW	CLE	307.0	2.0	1.0	0.0
2006	12	2	6	1425.0	1430	XE	2152	1.78985436419	IAH	MSP	1034.0	6.0	0.0	1.0
2007	3	11	7	1003.0	1010	OO	6745	1.78985436419	DRO	DEN	251.0	8.0	0.0	1.0
2007	5	28	1	613.0	610	DL	1148	1.78985436419	SMF	SLC	532.0	8.0	1.0	0.0
2007	9	14	5	1459.0	1500	AA	355	1.78985436419	AUS	DFW	190.0	7.0	0.0	1.0
1992	2	28	5	1429.0	1430	NW	304	1.78985436419	MSP	DCA	931.0	6.53945398261	0.0	1.0
1995	6	26	1	1250.0	1252	NW	1092	1.78985436419	OMA	MSP	282.0	6.0	1.0	0.0
1997	12	8	1	1340.0	1345	CO	409	1.78985436419	EWR	CLE	404.0	3.0	0.0	1.0
1992	12	22	2	1329.0	1300	WN	496	1.78985436419	PHX	LAS	256.0	6.53945398261	1.0	0.0
2004	9	4	6	756.0	800	UA	134	1.78985436419	SFO	ORD	1846.0	9.0	0.0	1.0
2003	4	9	3	1955.0	1955	WN	133	1.78985436419	MCI	BWI	967.0	3.0	0.0	1.0
2006	4	22	6	1950.0	1955	MQ	3551	1.78985436419	DFW	SJT	228.0	3.0	0.0	1.0
2002	11	19	2	1614.0	1620	UA	1930	1.78985436419	SFO	PHX	651.0	6.0	1.0	0.0
2004	6	18	5	936.0	936	FL	102	1.78985436419	LAS	DFW	1055.0	6.0	0.0	1.0
1991	6	28	5	1346.0	1345	NW	1522	1.78985436419	DTW	ALB	488.0	6.53945398261	1.0	0.0
1998	11	16	1	1743.0	1640	NW	1471	1.78985436419	MSP	CID	221.0	6.0	1.0	0.0
1994	4	8	5	835.0	835	WN	630	1.78985436419	LAS	BUR	223.0	6.53945398261	1.0	0.0
2006	10	18	3	826.0	826	UA	1527	1.78985436419	MSY	DEN	1062.0	10.0	1.0	0.0
1994	6	18	6	1843.0	1845	AA	397	1.78985436419	IND	DFW	762.0	6.53945398261	0.0	1.0
1997	11	13	4	1155.0	1155	DL	718	1.78985436419	SRQ	CVG	812.0	6.0	1.0	0.0
2004	7	8	4	738.0	745	US	1646	1.78985436419	PIT	EWR	319.0	5.0	0.0	1.0
2008	1	27	7	1156.0	1200	DL	1844	1.78985436419	RSW	BOS	1249.0	11.0	1.0	0.0
2005	11	20	7	1059.0	1102	OO	6356	1.78985436419	SMF	SFO	86.0	6.0	0.0	1.0
1993	12	20	1	1208.0	1210	CO	1654	1.78985436419	GSO	ORF	216.0	6.53945398261	0.0	1.0
1995	8	9	3	925.0	925	NW	929	1.78985436419	DTW	SFO	2079.0	6.0	0.0	1.0
1996	8	10	6	1916.0	1915	US	104	1.78985436419	PHL	BDL	196.0	5.0	0.0	1.0
1991	7	21	7	1409.0	1406	AA	1116	1.78985436419	RDU	SWF	463.0	6.53945398261	1.0	0.0
2005	6	26	7	1715.0	1706	AA	750	1.78985436419	DFW	LGA	1389.0	9.0	1.0	0.0
2004	9	15	3	1610.0	1610	WN	769	1.78985436419	BOI	GEG	287.0	4.0	0.0	1.0
2008	9	21	7	1820.0	1820	B6	605	1.78985436419	PWM	JFK	274.0	9.0	1.0	0.0
1991	1	1	2	1445.0	1445	US	1248	1.78985436419	DCA	BUF	296.0	6.53945398261	0.0	1.0
1990	11	10	6	825.0	825	TW	315	1.78985436419	PBI	MCO	142.0	6.53945398261	0.0	1.0
1992	4	21	2	1527.0	1500	US	1965	1.78985436419	TPA	PIT	873.0	6.53945398261	1.0	0.0
1991	1	13	7	2121.0	2121	HP	864	1.78985436419	PHX	SAN	700.470041334	6.53945398261	1.0	0.0
2000	2	2	3	805.0	805	WN	599	1.78985436419	AUS	HOU	148.0	2.0	0.0	1.0
1995	10	10	2	645.0	645	WN	1525	1.78985436419	SLC	LAS	368.0	2.0	0.0	1.0
1994	7	15	5	1248.0	1234	AA	1940	1.78985436419	SAT	DFW	247.0	6.53945398261	1.0	0.0
1991	3	22	5	1601.0	1600	UA	1121	1.78985436419	SFO	LAX	337.0	6.53945398261	1.0	0.0
1996	4	8	1	1141.0	1140	AA	1087	1.78985436419	DFW	SNA	1205.0	6.0	0.0	1.0
1994	7	9	6	838.0	840	NW	1566	1.78985436419	MEM	BNA	200.0	6.53945398261	0.0	1.0
2004	8	28	6	850.0	852	DL	460	1.78985436419	ATL	COS	1185.0	6.0	0.0	1.0
2006	5	5	5	724.0	720	MQ	3159	1.78985436419	LAX	SAN	109.0	7.0	1.0	0.0
2007	4	30	1	1228.0	1241	AS	345	1.78985436419	SJC	PDX	569.0	4.0	0.0	1.0
1992	11	17	2	1641.0	1615	DL	618	1.78985436419	BHM	ATL	134.0	6.53945398261	1.0	0.0
1993	3	14	7	1749.0	1745	NW	1749	1.78985436419	RSW	DTW	1085.0	6.53945398261	1.0	0.0
2007	11	14	3	2140.0	2140	DL	1886	1.78985436419	ATL	JFK	760.0	8.0	0.0	1.0
2007	12	13	4	1553.0	1545	EV	4325	1.78985436419	CID	ATL	694.0	6.0	1.0	0.0
2004	4	19	1	1614.0	1604	NW	1517	1.78985436419	ALB	DTW	488.0	7.0	1.0	0.0
1993	10	19	2	2019.0	2015	AA	626	1.78985436419	ORD	PIT	412.0	6.53945398261	0.0	1.0
1995	10	16	1	1704.0	1705	NW	891	1.78985436419	DTW	STL	440.0	8.0	0.0	1.0
1993	4	25	7	832.0	835	CO	1630	1.78985436419	EWR	PWM	284.0	6.53945398261	0.0	1.0
2008	7	31	4	1113.0	1116	NW	1016	1.78985436419	IND	DTW	231.0	19.0	0.0	1.0
2007	11	2	5	1342.0	1335	EV	4880	1.78985436419	ATL	IND	432.0	10.0	0.0	1.0
1990	8	21	2	646.0	645	NW	478	1.78985436419	MKE	DTW	238.0	6.53945398261	1.0	0.0
2004	2	26	4	1348.4081278	1612	MQ	4469	0.0	CLT	MIA	650.0	0.0	1.0	0.0
1996	2	18	7	1644.0	1635	US	1220	1.78985436419	DFW	PIT	1068.0	5.0	0.0	1.0
2004	1	21	3	1326.0	1333	AA	2844	1.78985436419	DEN	DFW	641.0	8.0	0.0	1.0
1988	6	7	2	835.0	835	CO	621	1.78985436419	EWR	PBI	1024.0	6.53945398261	0.0	1.0
1998	10	2	5	1317.0	1315	NW	260	1.78985436419	SFO	MEM	1807.0	9.0	0.0	1.0
1992	2	16	7	1238.0	1238	UA	689	1.78985436419	CHS	CAE	95.0	6.53945398261	1.0	0.0
2008	11	2	7	724.0	730	CO	229	1.78985436419	DEN	EWR	1605.0	8.0	1.0	0.0
1988	2	28	7	1758.0	1745	HP	496	1.78985436419	PHX	DEN	602.0	6.53945398261	1.0	0.0
1997	4	24	4	1410.0	1400	WN	875	1.78985436419	SAT	HOU	192.0	3.0	1.0	0.0
2003	9	14	7	2328.0	2325	HP	741	1.78985436419	LAS	CMH	1772.0	6.0	1.0	0.0
2000	6	8	4	1924.0	1910	WN	224	1.78985436419	LAS	AUS	1090.0	3.0	1.0	0.0
2007	4	3	2	657.0	705	F9	579	1.78985436419	DEN	SLC	391.0	7.0	0.0	1.0
2006	7	22	6	1405.0	1328	OO	6706	1.78985436419	LNK	DEN	423.0	7.0	1.0	0.0
2004	10	19	2	624.0	635	NW	190	1.78985436419	SAN	MSP	1532.0	9.0	0.0	1.0
2007	8	1	3	1355.0	1400	EV	4298	1.78985436419	CAE	CVG	404.0	8.0	0.0	1.0
2005	7	11	1	720.0	720	OH	5085	1.78985436419	CVG	BNA	230.0	5.0	1.0	0.0
1994	7	3	7	1610.0	1610	WN	721	1.78985436419	SAT	PHX	843.0	6.53945398261	0.0	1.0
1989	5	9	2	1030.0	1030	NW	825	1.78985436419	MEM	OMA	538.0	6.53945398261	0.0	1.0
2003	7	13	7	1909.0	1911	NW	1274	1.78985436419	MSP	IAH	1034.0	4.0	0.0	1.0
2003	2	22	6	1641.0	1640	B6	76	1.78985436419	PBI	JFK	1028.0	14.0	0.0	1.0
2000	2	8	2	1741.0	1750	US	473	1.78985436419	PHL	IAH	1324.0	4.0	0.0	1.0
1990	1	31	3	1753.0	1755	US	2779	1.78985436419	ONT	SFO	363.0	6.53945398261	1.0	0.0
2008	1	14	1	1411.0	1212	YV	7403	1.78985436419	IAD	HSV	595.0	4.0	1.0	0.0
2007	5	12	6	1100.0	1030	OH	5001	1.78985436419	LGA	CVG	585.0	1.0	1.0	0.0
1988	1	19	2	1755.0	1755	DL	875	1.78985436419	PHX	DFW	868.0	6.53945398261	1.0	0.0
2000	9	17	7	1506.0	1506	AA	1106	1.78985436419	LAX	ORD	1745.0	26.0	1.0	0.0
2006	5	28	7	930.0	935	NW	101	1.78985436419	MSP	PHX	1276.0	3.0	0.0	1.0
1998	3	25	3	1649.0	1650	US	1655	1.78985436419	CLT	SAV	213.0	3.0	1.0	0.0
2008	7	22	2	1613.0	1600	WN	2002	1.78985436419	MDW	OMA	423.0	2.0	1.0	0.0
1995	3	3	5	2214.0	2145	WN	1108	1.78985436419	SAN	LAS	258.0	3.0	1.0	0.0
2008	7	25	5	1922.0	1855	WN	2282	1.78985436419	DAL	SAT	248.0	4.0	1.0	0.0
2002	8	5	1	1938.0	1920	DL	552	1.78985436419	CVG	MHT	741.0	6.0	1.0	0.0
1993	3	20	6	1642.0	1640	US	235	1.78985436419	CLT	CHS	168.0	6.53945398261	1.0	0.0
1988	1	30	6	645.0	645	HP	624	1.78985436419	RNO	LAS	345.0	6.53945398261	0.0	1.0
1989	1	17	2	1322.0	1319	AA	919	1.78985436419	ORD	SJU	2072.0	6.53945398261	0.0	1.0
2000	5	15	1	1427.0	1430	CO	1910	1.78985436419	CLE	LGA	418.0	4.0	0.0	1.0
2007	10	16	2	2128.0	2130	WN	965	1.78985436419	SAN	PHX	304.0	5.0	0.0	1.0
1998	11	11	3	2108.0	2100	AA	361	1.78985436419	LGA	ORD	733.0	8.0	1.0	0.0
2008	4	24	4	1936.0	1940	EV	4678	1.78985436419	ATL	GRK	803.0	3.0	0.0	1.0
1989	5	7	7	934.0	915	AA	1315	1.78985436419	ORD	DFW	802.0	6.53945398261	0.0	1.0
2002	4	7	7	802.0	805	MQ	3476	1.78985436419	SAV	DFW	925.0	15.0	1.0	0.0
2004	3	3	3	752.0	800	EV	4772	1.78985436419	DFW	MOB	540.0	3.0	1.0	0.0
1996	8	27	2	1348.4081278	1950	TW	233	1.78985436419	LGA	STL	887.0	0.0	1.0	0.0
1994	4	7	4	1805.0	1804	UA	1507	1.78985436419	TPA	ORD	1012.0	6.53945398261	1.0	0.0
2007	4	14	6	1010.0	1010	XE	2131	1.78985436419	IAH	RDU	1043.0	4.0	0.0	1.0
1988	1	25	1	1523.0	1520	UA	1211	1.78985436419	SEA	LAX	954.0	6.53945398261	0.0	1.0
2006	11	9	4	2032.0	2035	WN	2566	1.78985436419	LAS	PHX	256.0	4.0	0.0	1.0
2007	7	17	2	1532.0	1535	NW	1708	1.78985436419	MSP	DCA	931.0	5.0	0.0	1.0
1996	4	1	1	1745.0	1750	DL	1633	1.78985436419	SWF	CVG	583.0	14.0	1.0	0.0
1998	9	4	5	1133.0	1130	UA	1801	1.78985436419	DEN	SEA	1024.0	3.0	0.0	1.0
2000	8	9	3	2139.0	2040	UA	1285	1.78985436419	IAD	ORD	589.0	10.0	1.0	0.0
2004	3	18	4	1344.0	1349	AA	2914	1.78985436419	DFW	MCI	460.0	3.0	1.0	0.0
2008	5	30	5	1340.0	1325	DL	1669	1.78985436419	CVG	LAX	1900.0	7.0	1.0	0.0
2007	3	15	4	1150.0	1200	XE	2146	1.78985436419	MSN	CLE	402.0	6.0	0.0	1.0
1990	1	31	3	1113.0	1110	US	94	1.78985436419	LAX	PIT	2136.0	6.53945398261	1.0	0.0
1989	3	15	3	911.0	907	PI	1570	1.78985436419	CLT	IND	428.0	6.53945398261	1.0	0.0
1996	11	7	4	1521.0	1515	WN	1316	1.78985436419	BWI	CLE	314.0	2.0	0.0	1.0
2006	7	21	5	1818.0	1730	WN	1500	1.78985436419	JAX	TPA	180.0	3.0	1.0	0.0
2006	5	31	3	1607.0	1615	HA	335	1.78985436419	OGG	HNL	100.0	4.0	0.0	1.0
2007	3	9	5	1611.0	1610	US	256	1.78985436419	PHX	PHL	2075.0	9.0	1.0	0.0
2003	6	21	6	1311.0	1320	DL	1550	1.78985436419	DFW	MCO	984.0	7.0	0.0	1.0
1996	6	11	2	1604.0	1552	AA	839	1.78985436419	DFW	PDX	1616.0	4.0	0.0	1.0
2005	6	14	2	824.0	835	HA	10	1.78985436419	HNL	LAX	2556.0	9.0	0.0	1.0
1992	11	7	6	1700.0	1700	HP	231	1.78985436419	SNA	SMF	404.0	6.53945398261	0.0	1.0
2007	7	22	7	1326.0	1330	NW	555	1.78985436419	MSP	DEN	680.0	6.0	1.0	0.0
2005	12	13	2	1909.0	1915	OH	5047	1.78985436419	BOS	JFK	187.0	10.0	0.0	1.0
2006	6	21	3	1348.4081278	1843	OO	5857	0.0	DTW	ORD	235.0	0.0	1.0	0.0
2006	1	11	3	1328.0	1335	XE	2055	1.78985436419	HRL	IAH	295.0	11.0	0.0	1.0
2002	9	5	4	1830.0	1840	AA	690	1.78985436419	DEN	DFW	641.0	11.0	0.0	1.0
1998	11	30	1	1348.4081278	1715	UA	2048	1.78985436419	LAX	SFO	337.0	0.0	1.0	0.0
2001	5	30	3	1302.0	1310	NW	614	1.78985436419	GEG	MSP	1175.0	9.0	1.0	0.0
2006	5	30	2	1245.0	1214	XE	2228	1.78985436419	TUL	IAH	429.0	15.0	1.0	0.0
2004	12	28	2	1917.0	1849	XE	3321	1.78985436419	CLE	DCA	310.0	2.0	1.0	0.0
2006	8	12	6	1408.0	1420	AA	555	1.78985436419	LGA	STL	887.0	4.0	0.0	1.0
1994	9	20	2	1159.0	1155	DL	323	1.78985436419	ATL	DAB	366.0	6.53945398261	1.0	0.0
1992	7	19	7	1220.0	1220	DL	1548	1.78985436419	RDU	CVG	390.0	6.53945398261	1.0	0.0
1997	12	5	5	1650.0	1650	HP	2864	1.78985436419	DCA	CMH	322.0	4.0	1.0	0.0
2004	3	22	1	1222.0	1215	NW	1592	1.78985436419	IAH	MEM	469.0	4.0	1.0	0.0
1998	1	8	4	1540.0	1540	DL	725	1.78985436419	ATL	BHM	134.0	3.0	0.0	1.0
2003	10	18	6	1619.0	1620	DH	6146	1.78985436419	CVG	CLT	335.0	3.0	0.0	1.0
2006	7	23	7	657.0	700	DL	1749	1.78985436419	BOS	SLC	2105.0	12.0	0.0	1.0
1996	6	29	6	1138.0	1139	AA	469	1.78985436419	ORD	BNA	409.0	6.0	0.0	1.0
2007	1	5	5	1841.0	1805	WN	1187	1.78985436419	MDW	MCO	989.0	4.0	1.0	0.0
1990	8	10	5	1950.0	1935	AS	396	1.78985436419	ANC	SEA	1449.0	6.53945398261	1.0	0.0
2006	5	17	3	1205.0	1205	WN	2100	1.78985436419	MDW	PVD	842.0	3.0	0.0	1.0
2004	2	18	3	2055.0	2030	WN	1019	1.78985436419	STL	PHX	1262.0	5.0	1.0	0.0
2008	11	29	6	901.0	905	AA	1430	1.78985436419	DFW	TPA	929.0	4.0	0.0	1.0
2003	1	14	2	1256.0	1302	AA	1474	1.78985436419	DFW	CLT	936.0	5.0	0.0	1.0
2000	3	29	3	1310.0	1305	WN	343	1.78985436419	LAX	SJC	308.0	2.0	1.0	0.0
1998	6	10	3	917.0	910	WN	921	1.78985436419	LAX	SJC	308.0	2.0	1.0	0.0
1998	7	8	3	719.0	720	AA	693	1.78985436419	LGA	BNA	764.0	6.0	1.0	0.0
2003	8	11	1	1219.0	1219	FL	559	1.78985436419	BUF	ATL	712.0	10.0	0.0	1.0
2007	12	13	4	2033.0	2025	UA	19	1.78985436419	JFK	SFO	2586.0	11.0	1.0	0.0
1990	2	10	6	1625.0	1625	HP	1092	1.78985436419	FLG	GCN	700.470041334	6.53945398261	1.0	0.0
1996	7	18	4	1018.0	1012	TW	402	1.78985436419	STL	EWR	872.0	6.0	1.0	0.0
1997	10	16	4	825.0	830	NW	619	1.78985436419	IAD	MSP	908.0	13.0	1.0	0.0
1990	7	5	4	1529.0	1530	US	1584	1.78985436419	DAY	FWA	90.0	6.53945398261	0.0	1.0
1991	6	19	3	2010.0	2010	AA	1246	1.78985436419	DFW	SDF	733.0	6.53945398261	0.0	1.0
2001	4	21	6	1630.0	1605	WN	1405	1.78985436419	OAK	ONT	361.0	5.0	1.0	0.0
2003	3	20	4	836.0	840	UA	185	1.78985436419	BOS	SFO	2704.0	7.0	0.0	1.0
1989	1	6	5	2348.0	2348	DL	517	1.78985436419	ATL	BHM	134.0	6.53945398261	1.0	0.0
1992	6	27	6	901.0	900	US	90	1.78985436419	SFO	LAX	337.0	6.53945398261	1.0	0.0
2005	8	13	6	1400.0	1400	WN	2809	1.78985436419	SMF	PHX	647.0	5.0	0.0	1.0
1989	2	24	5	1346.0	1345	UA	224	1.78985436419	ORD	ABE	654.0	6.53945398261	1.0	0.0
2005	3	25	5	1201.0	1155	XE	2090	1.78985436419	BHM	IAH	562.0	6.0	1.0	0.0
1988	9	23	5	1233.0	1230	WN	963	1.78985436419	DTW	MDW	229.0	6.53945398261	1.0	0.0
1995	10	17	2	1935.0	1834	AA	1164	1.78985436419	DFW	BNA	631.0	7.0	1.0	0.0
2000	4	12	3	735.0	735	WN	1783	1.78985436419	LAX	SJC	308.0	2.0	0.0	1.0
2005	7	29	5	1415.0	1405	WN	2103	1.78985436419	LAS	BUR	223.0	2.0	1.0	0.0
1998	7	6	1	645.0	645	AS	555	1.78985436419	SAN	PDX	933.0	5.0	0.0	1.0
1989	10	10	2	1245.0	1245	CO	218	1.78985436419	PHX	DEN	602.0	6.53945398261	0.0	1.0
2006	9	16	6	855.0	900	DL	1540	1.78985436419	CHS	ATL	259.0	25.0	1.0	0.0
1992	3	2	1	2100.0	2055	WN	812	1.78985436419	PHX	SAN	304.0	6.53945398261	1.0	0.0
1994	4	14	4	923.0	925	CO	149	1.78985436419	BOS	CLE	563.0	6.53945398261	0.0	1.0
2000	7	20	4	2228.0	2130	UA	1818	1.78985436419	ORD	TYS	475.0	3.0	1.0	0.0
1992	8	3	1	951.0	950	UA	195	1.78985436419	LAX	HNL	2556.0	6.53945398261	0.0	1.0
2008	7	19	6	1210.0	948	YV	7314	1.78985436419	JAX	IAD	631.0	6.0	1.0	0.0
1997	6	5	4	1938.0	1940	CO	144	1.78985436419	EWR	GSO	446.0	4.0	0.0	1.0
1994	1	4	2	1348.4081278	1530	US	325	1.78985436419	BUF	PIT	186.0	6.53945398261	1.0	0.0
2000	5	2	2	1148.0	1150	AA	448	1.78985436419	DEN	DFW	641.0	11.0	0.0	1.0
2004	2	2	1	1523.0	1529	NW	1099	1.78985436419	DTW	GRR	120.0	3.0	0.0	1.0
1998	7	31	5	1237.0	1230	UA	1580	1.78985436419	DEN	OMA	472.0	5.0	1.0	0.0
1994	6	6	1	1423.0	1425	NW	198	1.78985436419	MSP	DCA	931.0	6.53945398261	0.0	1.0
2001	5	13	7	1406.0	1400	MQ	4989	1.78985436419	PHL	BOS	280.0	5.0	1.0	0.0
1995	3	3	5	1219.0	1210	WN	866	1.78985436419	ABQ	PHX	328.0	4.0	1.0	0.0
2006	12	20	3	637.0	637	DL	790	1.78985436419	BWI	CVG	430.0	6.0	0.0	1.0
1993	10	22	5	1850.0	1850	US	1218	1.78985436419	PHL	SYR	228.0	6.53945398261	0.0	1.0
1991	4	23	2	1849.0	1850	NW	297	1.78985436419	DTW	MEM	610.0	6.53945398261	1.0	0.0
1997	9	23	2	1718.0	1720	NW	699	1.78985436419	DTW	DFW	987.0	13.0	1.0	0.0
2006	2	21	2	1340.0	1340	WN	422	1.78985436419	HOU	PHX	1020.0	2.0	1.0	0.0
1990	10	4	4	2110.0	2040	WN	56	1.78985436419	DAL	TUL	237.0	6.53945398261	1.0	0.0
1995	11	10	5	1204.0	1150	WN	796	1.78985436419	LAS	SJC	386.0	3.0	1.0	0.0
2002	2	15	5	1753.0	1755	AA	3099	1.78985436419	BWI	STL	737.0	8.0	0.0	1.0
2007	7	6	5	2015.0	2020	WN	1564	1.78985436419	PVD	MDW	842.0	3.0	0.0	1.0
2007	1	21	7	1250.0	1255	UA	274	1.78985436419	SAN	SFO	447.0	4.0	0.0	1.0
1996	9	12	4	1226.0	1220	UA	687	1.78985436419	ORD	SFO	1846.0	6.0	0.0	1.0
2004	12	22	3	703.0	653	OO	6706	1.78985436419	FAR	DEN	627.0	9.0	1.0	0.0
2008	9	1	1	1242.0	1245	UA	459	1.78985436419	IAD	RDU	224.0	5.0	0.0	1.0
1991	6	23	7	1256.0	1256	AA	278	1.78985436419	SAT	ORD	1041.0	6.53945398261	0.0	1.0
2008	8	29	5	920.0	925	9E	5725	1.78985436419	MEM	PNS	355.0	3.0	0.0	1.0
2000	12	22	5	1258.0	1300	DL	922	1.78985436419	SLC	CVG	1449.0	6.0	0.0	1.0
1994	3	8	2	1348.4081278	1821	US	2154	1.78985436419	BOS	BWI	370.0	6.53945398261	1.0	0.0
1988	9	12	1	1737.0	1720	US	449	1.78985436419	PHL	PIT	267.0	6.53945398261	1.0	0.0
1994	5	22	7	840.0	840	US	61	1.78985436419	BWI	MCO	787.0	6.53945398261	0.0	1.0
1992	9	7	1	2039.0	2040	DL	1081	1.78985436419	OKC	DFW	175.0	6.53945398261	0.0	1.0
2005	2	16	3	1411.0	1415	NW	581	1.78985436419	MSP	PHX	1276.0	3.0	0.0	1.0
2002	9	3	2	1818.0	1830	DL	2218	1.78985436419	SFO	SLC	599.0	8.0	0.0	1.0
2004	10	20	3	1810.0	1715	CO	1139	1.78985436419	EWR	DFW	1372.0	5.0	1.0	0.0
2006	1	17	2	1617.0	1626	CO	266	1.78985436419	PHX	IAH	1009.0	10.0	0.0	1.0
2004	12	7	2	1521.0	1515	XE	2030	1.78985436419	CLE	CLT	430.0	6.0	1.0	0.0
1988	1	23	6	1611.0	1550	US	346	1.78985436419	MKE	IND	238.0	6.53945398261	1.0	0.0
2006	5	21	7	1750.0	1750	DL	769	1.78985436419	ORD	ATL	606.0	7.0	0.0	1.0
2004	11	7	7	1326.0	1330	DL	1921	1.78985436419	BOS	LGA	185.0	3.0	0.0	1.0
2008	6	28	6	616.0	620	DL	148	1.78985436419	PDX	JFK	2454.0	43.0	1.0	0.0
1988	7	22	5	2209.0	2209	DL	868	1.78985436419	HOU	DFW	247.0	6.53945398261	0.0	1.0
2001	7	7	6	848.0	845	DL	1250	1.78985436419	SRQ	ATL	445.0	15.0	1.0	0.0
1998	10	28	3	1548.0	1520	NW	178	1.78985436419	DTW	BNA	457.0	6.0	1.0	0.0
1992	12	24	4	1344.0	1340	UA	522	1.78985436419	ORD	MCO	1005.0	6.53945398261	0.0	1.0
1991	4	30	2	958.0	1000	AA	734	1.78985436419	SHV	BTR	206.0	6.53945398261	0.0	1.0
1997	4	23	3	1502.0	1450	DL	832	1.78985436419	CVG	MKE	318.0	3.0	1.0	0.0
2006	1	10	2	1343.0	1345	DL	2086	1.78985436419	LGA	FLL	1076.0	4.0	0.0	1.0
1998	8	4	2	657.0	700	NW	1480	1.78985436419	DTW	PIT	201.0	8.0	0.0	1.0
1994	4	21	4	1113.0	1110	US	180	1.78985436419	RSW	BOS	1249.0	6.53945398261	0.0	1.0
1988	4	10	7	1035.0	1035	AS	61	1.78985436419	JNU	YAK	199.0	6.53945398261	1.0	0.0
2004	9	21	2	1558.0	1600	DL	1253	1.78985436419	TPA	CVG	773.0	7.0	0.0	1.0
2002	2	1	5	1209.0	1150	CO	1893	1.78985436419	CMH	IAH	986.0	6.0	1.0	0.0
2007	4	1	7	1242.0	1245	AA	743	1.78985436419	LGA	DFW	1389.0	17.0	0.0	1.0
1998	7	18	6	1348.4081278	1414	AA	1519	1.78985436419	DFW	SNA	1205.0	0.0	1.0	0.0
2006	3	9	4	1636.0	1613	OO	3766	1.78985436419	RDM	SLC	526.0	5.0	1.0	0.0
2008	11	19	3	1634.0	1640	XE	2531	1.78985436419	CLE	MSP	622.0	4.0	0.0	1.0
1988	4	29	5	940.0	940	PI	829	1.78985436419	BUF	BWI	281.0	6.53945398261	1.0	0.0
1989	12	22	5	2129.0	2120	US	1492	1.78985436419	CLT	CHA	242.0	6.53945398261	1.0	0.0
1992	8	27	4	1303.0	1300	NW	576	1.78985436419	MSP	MIA	1501.0	6.53945398261	1.0	0.0
1989	1	13	5	1228.0	1230	US	247	1.78985436419	BUF	LGA	292.0	6.53945398261	0.0	1.0
2001	7	25	3	2129.0	2130	UA	911	1.78985436419	IAD	MIA	921.0	6.0	0.0	1.0
1998	7	28	2	1525.0	1525	DL	930	1.78985436419	ELP	DFW	551.0	6.0	0.0	1.0
2004	5	21	5	725.0	725	WN	2426	1.78985436419	MCO	ABQ	1552.0	4.0	0.0	1.0
2002	7	4	4	901.0	900	HP	90	1.78985436419	MCO	CMH	802.0	3.0	0.0	1.0
2007	5	8	2	1512.0	1512	YV	2872	1.78985436419	PHX	SAT	843.0	6.0	1.0	0.0
2006	7	21	5	2224.0	2216	OO	6445	1.78985436419	LAX	TUS	451.0	3.0	1.0	0.0
1998	8	26	3	705.0	705	WN	783	1.78985436419	BUR	LAS	223.0	4.0	0.0	1.0
2005	12	30	5	1548.0	1558	OH	5826	1.78985436419	LEX	CVG	70.0	2.0	0.0	1.0
2004	5	26	3	1325.0	1325	WN	1275	1.78985436419	RNO	SJC	188.0	2.0	0.0	1.0
2002	2	22	5	1014.0	1015	US	12	1.78985436419	LAX	PHL	2401.0	11.0	1.0	0.0
2001	4	15	7	823.0	825	AQ	62	1.78985436419	HNL	OGG	100.0	2.0	0.0	1.0
2003	6	1	7	1332.0	1330	AA	3166	1.78985436419	SAT	STL	786.0	4.0	1.0	0.0
1993	7	25	7	629.0	630	CO	739	1.78985436419	IND	IAH	845.0	6.53945398261	0.0	1.0
1994	5	17	2	1814.0	1805	DL	251	1.78985436419	DCA	ATL	547.0	6.53945398261	1.0	0.0
1997	8	17	7	950.0	950	WN	1212	1.78985436419	BUR	OAK	325.0	5.0	1.0	0.0
2006	7	18	2	1106.0	1110	WN	332	1.78985436419	PVD	TPA	1137.0	3.0	0.0	1.0
2006	4	21	5	1015.0	1020	MQ	3025	1.78985436419	LAX	MRY	267.0	6.0	0.0	1.0
1994	5	26	4	812.0	810	US	93	1.78985436419	IND	PHX	1489.0	6.53945398261	0.0	1.0
1998	11	1	7	857.0	845	DL	308	1.78985436419	PHX	ATL	1587.0	10.0	0.0	1.0
2001	10	9	2	1250.0	1250	WN	1023	1.78985436419	MCI	TUL	223.0	2.0	0.0	1.0
2007	4	21	6	1725.0	1725	WN	377	1.78985436419	PHX	SAN	304.0	2.0	0.0	1.0
